Archivo,Sitio,Codigo_muestra,Indice,Tiempo_s,E_plot_V,Ganancia,dI_nA,dI_smooth_nA
Sheffer (1a)_COS,Sheffer,1a,97,1.92,0.5760000000000001,G0,-125.00190737773664,-169.64544572691167
Sheffer (1a)_COS,Sheffer,1a,98,1.94,0.5820000000000001,G0,-250.00381475570612,-178.57415339676663
Sheffer (1a)_COS,Sheffer,1a,99,1.96,0.5880000000000001,G0,-125.0019073775038,-169.64544572694493
Sheffer (1a)_COS,Sheffer,1a,100,1.98,0.594,G0,-250.00381475570612,-178.57415339683314
Sheffer (1a)_COS,Sheffer,1a,101,2,0.6,G0,-187.50286106648855,-160.71673805715648
Sheffer (1a)_COS,Sheffer,1a,102,2.02,0.606,G0,-62.50095368898474,-151.78803038733477
Sheffer (1a)_COS,Sheffer,1a,103,2.04,0.612,G0,-250.00381475570612,-160.71673805718973
Sheffer (1a)_COS,Sheffer,1a,104,2.06,0.618,G0,0,-133.93061504765814
Sheffer (1a)_COS,Sheffer,1a,105,2.08,0.624,G0,-187.5028610669542,-142.85932271754635
Sheffer (1a)_COS,Sheffer,1a,106,2.1,0.63,G0,-187.50286106648855,-142.8593227175131
Sheffer (1a)_COS,Sheffer,1a,107,2.12,0.636,G0,-62.50095368898474,-133.93061504769136
Sheffer (1a)_COS,Sheffer,1a,108,2.14,0.642,G0,-250.00381475570612,-160.71673805718973
Sheffer (1a)_COS,Sheffer,1a,109,2.16,0.648,G0,-62.500953688751906,-151.78803038736805
Sheffer (1a)_COS,Sheffer,1a,110,2.18,0.654,G0,-187.5028610669542,-160.71673805725626
Sheffer (1a)_COS,Sheffer,1a,111,2.2,0.6599999999999999,G0,-187.50286106648855,-160.7167380572563
Sheffer (1a)_COS,Sheffer,1a,112,2.22,0.6659999999999999,G0,-125.0019073782023,-142.8593227175796
Sheffer (1a)_COS,Sheffer,1a,113,2.24,0.6719999999999999,G0,-250.00381475570612,-160.71673805732277
Sheffer (1a)_COS,Sheffer,1a,114,2.26,0.6779999999999999,G0,-62.50095368898474,-151.7880303875011
Sheffer (1a)_COS,Sheffer,1a,115,2.28,0.6839999999999999,G0,-125.00190737796947,-169.64544572724424
Sheffer (1a)_COS,Sheffer,1a,116,2.3000000000000003,0.69,G0,-187.5028610669542,-178.57415339699944
Sheffer (1a)_COS,Sheffer,1a,117,2.32,0.696,G0,-125.0019073782023,-169.64544572717773
Sheffer (1a)_COS,Sheffer,1a,118,2.34,0.702,G0,-312.50476844469085,-196.43156873670935
Sheffer (1a)_COS,Sheffer,1a,119,2.36,0.708,G0,-187.50286106648855,-196.4315687367426
Sheffer (1a)_COS,Sheffer,1a,120,2.38,0.714,G0,-187.5028610669542,-205.3602764065643
Sheffer (1a)_COS,Sheffer,1a,121,2.4,0.72,G0,-250.00381475570612,-214.2889840763195
Sheffer (1a)_COS,Sheffer,1a,122,2.42,0.726,G0,-125.0019073782023,-205.36027640646455
Sheffer (1a)_COS,Sheffer,1a,123,2.44,0.732,G0,-250.00381475570612,-214.28898407635276
Sheffer (1a)_COS,Sheffer,1a,124,2.46,0.738,G0,-187.50286106648855,-205.3602764064978
Sheffer (1a)_COS,Sheffer,1a,125,2.48,0.744,G0,-250.00381475570612,-205.3602764064978
Sheffer (1a)_COS,Sheffer,1a,126,2.5,0.75,G0,-250.00381475570612,-205.3602764064313
Sheffer (1a)_COS,Sheffer,1a,127,2.52,0.756,G0,-125.00190737796947,-187.50286106675463
Sheffer (1a)_COS,Sheffer,1a,128,2.54,0.762,G0,-250.00381475570612,-187.50286106682114
Sheffer (1a)_COS,Sheffer,1a,129,2.56,0.768,G0,-125.00190737773664,-160.71673805732277
Sheffer (1a)_COS,Sheffer,1a,130,2.58,0.774,G0,-125.00190737796947,-151.78803038750107
Sheffer (1a)_COS,Sheffer,1a,131,2.6,0.78,G0,-187.5028610669542,-142.85932271764614
Sheffer (1a)_COS,Sheffer,1a,132,2.62,0.786,G0,-62.50095368921757,-125.00190737796947
Sheffer (1a)_COS,Sheffer,1a,133,2.64,0.792,G0,-187.5028610669542,-142.8593227176794
Sheffer (1a)_COS,Sheffer,1a,134,2.66,0.798,G0,-62.50095368898474,-133.93061504785769
Sheffer (1a)_COS,Sheffer,1a,135,2.68,0.804,G0,-125.00190737796947,-142.8593227176461
Sheffer (1a)_COS,Sheffer,1a,136,2.7,0.81,G0,-250.00381475570612,-151.78803038750107
Sheffer (1a)_COS,Sheffer,1a,137,2.72,0.8160000000000001,G0,-62.50095368921757,-151.78803038743456
Sheffer (1a)_COS,Sheffer,1a,138,2.74,0.8220000000000001,G0,-250.0038147554733,-178.57415339696618
Sheffer (1a)_COS,Sheffer,1a,139,2.76,0.8280000000000001,G0,-125.0019073782023,-169.64544572714448
Sheffer (1a)_COS,Sheffer,1a,140,2.78,0.8340000000000001,G0,-187.50286106648855,-160.71673805732277
Sheffer (1a)_COS,Sheffer,1a,141,2.8000000000000003,0.8400000000000001,G0,-250.00381475570612,-169.6454457271778
Sheffer (1a)_COS,Sheffer,1a,142,2.82,0.846,G0,-62.50095368921757,-151.78803038743456
Sheffer (1a)_COS,Sheffer,1a,143,2.84,0.852,G0,-187.5028610669542,-160.71673805725626
Sheffer (1a)_COS,Sheffer,1a,144,2.86,0.858,G0,-125.0019073782023,-142.85932271764614
Sheffer (1a)_COS,Sheffer,1a,145,2.88,0.864,G0,-125.00190737727098,-133.9306150477579
Sheffer (1a)_COS,Sheffer,1a,146,2.9,0.87,G0,-187.5028610669542,-151.78803038743456
Sheffer (1a)_COS,Sheffer,1a,147,2.92,0.876,G0,-62.50095368921757,-151.78803038736805
Sheffer (1a)_COS,Sheffer,1a,148,2.94,0.882,G0,-187.50286106648855,-160.71673805718973
Sheffer (1a)_COS,Sheffer,1a,149,2.96,0.888,G0,-187.5028610669542,-151.7880303874013
Sheffer (1a)_COS,Sheffer,1a,150,2.98,0.894,G0,-187.50286106648855,-160.71673805718973
Sheffer (1a)_COS,Sheffer,1a,151,3,0.9,G0,-187.5028610669542,-169.64544572701143
Sheffer (1a)_COS,Sheffer,1a,152,3.02,0.906,G0,-62.500953688751906,-160.71673805712322
Sheffer (1a)_COS,Sheffer,1a,153,3.04,0.912,G0,-250.0038147554733,-160.71673805712322
Sheffer (1a)_COS,Sheffer,1a,154,3.06,0.918,G0,-125.00190737796947,-142.85932271744656
Sheffer (1a)_COS,Sheffer,1a,155,3.08,0.924,G0,-125.00190737727098,-142.85932271738005
Sheffer (1a)_COS,Sheffer,1a,156,3.1,0.93,G0,-187.5028610669542,-160.71673805712322
Sheffer (1a)_COS,Sheffer,1a,157,3.12,0.936,G0,-62.500953688751906,-142.8593227174133
Sheffer (1a)_COS,Sheffer,1a,158,3.14,0.942,G0,-187.50286106648855,-160.7167380570567
Sheffer (1a)_COS,Sheffer,1a,159,3.16,0.948,G0,-187.5028610669542,-160.71673805715648
Sheffer (1a)_COS,Sheffer,1a,160,3.18,0.954,G0,-125.0019073775038,-160.71673805705672
Sheffer (1a)_COS,Sheffer,1a,161,3.2,0.96,G0,-250.0038147554733,-178.5741533967999
Sheffer (1a)_COS,Sheffer,1a,162,3.22,0.966,G0,-125.00190737796947,-160.71673805712322
Sheffer (1a)_COS,Sheffer,1a,163,3.24,0.972,G0,-187.50286106625572,-169.64544572691167
Sheffer (1a)_COS,Sheffer,1a,164,3.26,0.978,G0,-187.5028610669542,-169.6454457268784
Sheffer (1a)_COS,Sheffer,1a,165,3.28,0.984,G0,-62.500953688751906,-160.71673805699018
Sheffer (1a)_COS,Sheffer,1a,166,3.3000000000000003,0.99,G0,-250.0038147554733,-178.57415339663356
Sheffer (1a)_COS,Sheffer,1a,167,3.3200000000000003,0.996,G0,-125.00190737727098,-160.7167380569569
Sheffer (1a)_COS,Sheffer,1a,168,3.34,1.002,G0,-187.50286106625572,-169.64544572674535
Sheffer (1a)_COS,Sheffer,1a,169,3.36,1.008,G0,-250.0038147554733,-169.64544572674535
Sheffer (1a)_COS,Sheffer,1a,170,3.38,1.014,G0,-62.500953688519076,-169.6454457267121
Sheffer (1a)_COS,Sheffer,1a,171,3.4,1.02,G0,-250.0038147554733,-169.6454457268119
Sheffer (1a)_COS,Sheffer,1a,172,3.42,1.026,G0,-62.500953688751906,-160.7167380569569
Sheffer (1a)_COS,Sheffer,1a,173,3.44,1.032,G0,-250.00381475524048,-151.78803038710197
Sheffer (1a)_COS,Sheffer,1a,174,3.46,1.038,G0,-125.00190737796947,-151.78803038710197
Sheffer (1a)_COS,Sheffer,1a,175,3.48,1.044,G0,-125.00190737727098,-142.859322717247
Sheffer (1a)_COS,Sheffer,1a,176,3.5,1.05,G0,-187.50286106648855,-151.78803038703543
Sheffer (1a)_COS,Sheffer,1a,177,3.52,1.056,G0,-62.500953688519076,-151.7880303870354
Sheffer (1a)_COS,Sheffer,1a,178,3.54,1.062,G0,-187.50286106648855,-169.64544572667882
Sheffer (1a)_COS,Sheffer,1a,179,3.56,1.068,G0,-125.00190737727098,-160.71673805685714
Sheffer (1a)_COS,Sheffer,1a,180,3.58,1.074,G0,-250.00381475524048,-151.78803038700218
Sheffer (1a)_COS,Sheffer,1a,181,3.6,1.08,G0,-250.0038147554733,-160.71673805682386
Sheffer (1a)_COS,Sheffer,1a,182,3.62,1.086,G0,-62.500953688519076,-142.85932271718045
Sheffer (1a)_COS,Sheffer,1a,183,3.64,1.092,G0,-125.0019073775038,-187.5028610664553
Sheffer (1a)_COS,Sheffer,1a,184,3.66,1.098,G0,-125.00190737727098,-160.71673805692365
Sheffer (1a)_COS,Sheffer,1a,185,3.68,1.104,G0,-62.50095368898474,-160.7167380568904
Sheffer (1a)_COS,Sheffer,1a,186,3.7,1.11,G0,-437.50667582219467,-178.5741533966003
Sheffer (1a)_COS,Sheffer,1a,187,3.72,1.116,G0,-62.500953688519076,-178.57415339666682
Sheffer (1a)_COS,Sheffer,1a,188,3.74,1.122,G0,-250.00381475524048,-196.43156873637676
Sheffer (1a)_COS,Sheffer,1a,189,3.76,1.128,G0,-187.50286106648855,-196.4315687363768
Sheffer (1a)_COS,Sheffer,1a,190,3.78,1.134,G0,-125.00190737796947,-160.71673805702346
Sheffer (1a)_COS,Sheffer,1a,191,3.8,1.14,G0,-250.00381475524048,-169.6454457268784
Sheffer (1a)_COS,Sheffer,1a,192,3.82,1.146,G0,-62.50095368898474,-142.8593227174133
Sheffer (1a)_COS,Sheffer,1a,193,3.84,1.152,G0,-187.50286106672135,-142.85932271738002
Sheffer (1a)_COS,Sheffer,1a,194,3.86,1.158,G0,-125.0019073775038,-133.93061504752507
Sheffer (1a)_COS,Sheffer,1a,195,3.88,1.164,G0,-62.50095368898474,-125.00190737773661
Sheffer (1a)_COS,Sheffer,1a,196,3.9,1.17,G0,-187.50286106625572,-133.93061504752507
Sheffer (1a)_COS,Sheffer,1a,197,3.92,1.176,G0,-62.50095368898474,-116.0731997078484
Sheffer (1a)_COS,Sheffer,1a,198,3.94,1.182,G0,-187.50286106672135,-133.93061504752507
Sheffer (1a)_COS,Sheffer,1a,199,3.96,1.188,G0,-125.0019073775038,-142.8593227173135
Sheffer (1a)_COS,Sheffer,1a,200,3.98,1.194,G0,-62.50095368898474,-151.788030387235
Sheffer (1a)_COS,Sheffer,1a,201,4,1.2,G0,-250.00381475524048,-160.71673805708997
Sheffer (1a)_COS,Sheffer,1a,202,4.0200000000000005,1.206,G0,-125.0019073775038,-142.8593227174133
Sheffer (1a)_COS,Sheffer,1a,203,4.04,1.212,G0,-250.00381475570612,-151.78803038730152
Sheffer (1a)_COS,Sheffer,1a,204,4.0600000000000005,1.218,G0,-125.00190737796947,-160.71673805715648
Sheffer (1a)_COS,Sheffer,1a,205,4.08,1.224,G0,-62.50095368898474,-160.716738057223
Sheffer (1a)_COS,Sheffer,1a,206,4.1,1.23,G0,-187.50286106672135,-178.57415339689965
Sheffer (1a)_COS,Sheffer,1a,207,4.12,1.236,G0,-125.00190737796947,-151.78803038733477
Sheffer (1a)_COS,Sheffer,1a,208,4.14,1.242,G0,-250.00381475570612,-178.57415339679986
Sheffer (1a)_COS,Sheffer,1a,209,4.16,1.248,G0,-250.00381475524048,-196.43156873647655
Sheffer (1a)_COS,Sheffer,1a,210,4.18,1.254,G0,-62.500953688751906,-187.5028610666216
Sheffer (1a)_COS,Sheffer,1a,211,4.2,1.26,G0,-312.5047684442252,-196.4315687364433
Sheffer (1a)_COS,Sheffer,1a,212,4.22,1.266,G0,-187.50286106672135,-169.64544572687842
Sheffer (1a)_COS,Sheffer,1a,213,4.24,1.272,G0,-125.00190737773664,-169.64544572694493
Sheffer (1a)_COS,Sheffer,1a,214,4.26,1.278,G0,-187.50286106672135,-160.71673805712322
Sheffer (1a)_COS,Sheffer,1a,215,4.28,1.284,G0,-62.500953688751906,-142.8593227174798
Sheffer (1a)_COS,Sheffer,1a,216,4.3,1.29,G0,-250.00381475570612,-151.7880303873348
Sheffer (1a)_COS,Sheffer,1a,217,4.32,1.296,G0,0,-151.78803038733477
Sheffer (1a)_COS,Sheffer,1a,218,4.34,1.302,G0,-187.50286106672135,-169.64544572701143
Sheffer (1a)_COS,Sheffer,1a,219,4.36,1.308,G0,-250.00381475570612,-169.64544572701143
Sheffer (1a)_COS,Sheffer,1a,220,4.38,1.314,G0,-125.00190737773664,-151.78803038733477
Sheffer (1a)_COS,Sheffer,1a,221,4.4,1.32,G0,-312.504768444458,-178.5741533968664
Sheffer (1a)_COS,Sheffer,1a,222,4.42,1.326,G0,-62.500953688751906,-151.78803038733477
Sheffer (1a)_COS,Sheffer,1a,223,4.44,1.332,G0,-125.00190737796947,-151.78803038730152
Sheffer (1a)_COS,Sheffer,1a,224,4.46,1.338,G0,-187.50286106672135,-142.8593227174798
Sheffer (1a)_COS,Sheffer,1a,225,4.48,1.344,G0,0,-116.07319970794819
Sheffer (1a)_COS,Sheffer,1a,226,4.5,1.35,G0,-250.0038147554733,-133.9306150476581
Sheffer (1a)_COS,Sheffer,1a,227,4.5200000000000005,1.356,G0,-62.50095368898474,-125.00190737780315
Sheffer (1a)_COS,Sheffer,1a,228,4.54,1.362,G0,-125.00190737773664,-142.85932271744656
Sheffer (1a)_COS,Sheffer,1a,229,4.5600000000000005,1.368,G0,-187.50286106672135,-151.78803038730152
Sheffer (1a)_COS,Sheffer,1a,230,4.58,1.374,G0,-62.50095368898474,-133.93061504762485
Sheffer (1a)_COS,Sheffer,1a,231,4.6000000000000005,1.38,G0,-312.5047684442252,-151.78803038730152
Sheffer (1a)_COS,Sheffer,1a,232,4.62,1.386,G0,-62.50095368898474,-142.8593227174798
Sheffer (1a)_COS,Sheffer,1a,233,4.64,1.392,G0,-125.00190737773664,-151.78803038730152
Sheffer (1a)_COS,Sheffer,1a,234,4.66,1.398,G0,-187.50286106672135,-169.64544572697818
Sheffer (1a)_COS,Sheffer,1a,235,4.68,1.404,G0,-62.50095368898474,-142.8593227174798
Sheffer (1a)_COS,Sheffer,1a,236,4.7,1.41,G0,-250.0038147554733,-151.78803038733477
Sheffer (1a)_COS,Sheffer,1a,237,4.72,1.416,G0,-187.50286106672135,-142.8593227174798
Sheffer (1a)_COS,Sheffer,1a,238,4.74,1.422,G0,-125.00190737773664,-160.71673805712322
Sheffer (1a)_COS,Sheffer,1a,239,4.76,1.428,G0,-125.00190737796947,-169.64544572697818
Sheffer (1a)_COS,Sheffer,1a,240,4.78,1.434,G0,-62.500953688751906,-160.71673805712322
Sheffer (1a)_COS,Sheffer,1a,241,4.8,1.44,G0,-312.5047684442252,-160.71673805708997
Sheffer (1a)_COS,Sheffer,1a,242,4.82,1.446,G0,-125.00190737796947,-160.7167380570567
Sheffer (1a)_COS,Sheffer,1a,243,4.84,1.452,G0,-187.50286106648855,-187.5028610665218
Sheffer (1a)_COS,Sheffer,1a,244,4.86,1.458,G0,-187.50286106648855,-187.5028610665218
Sheffer (1a)_COS,Sheffer,1a,245,4.88,1.464,G0,-125.0019073775038,-160.71673805699015
Sheffer (1a)_COS,Sheffer,1a,246,4.9,1.47,G0,-312.5047684442252,-169.6454457267786
Sheffer (1a)_COS,Sheffer,1a,247,4.92,1.476,G0,-62.500953688751906,-160.71673805692367
Sheffer (1a)_COS,Sheffer,1a,248,4.94,1.482,G0,-125.0019073775038,-125.0019073775038
Sheffer (1a)_COS,Sheffer,1a,249,4.96,1.488,G0,-187.50286106648855,-187.50286106648855
Sheffer (1a)_COS,Sheffer,1a,250,4.98,1.494,G0,-125.0019073775038,-125.0019073775038
Sheffer (1a)_COS,Sheffer,1a,1,0,0.015,G1,-43.750667582207825,-43.750667582207825
Sheffer (1a)_COS,Sheffer,1a,2,0.02,0.018,G1,-75.00114442664199,-75.00114442664199
Sheffer (1a)_COS,Sheffer,1a,3,0.04,0.021,G1,-137.50209811552486,-137.50209811552486
Sheffer (1a)_COS,Sheffer,1a,4,0.06,0.024,G1,-43.750667582207825,-101.78726743616113
Sheffer (1a)_COS,Sheffer,1a,5,0.08,0.027,G1,-181.25276569768903,-120.5375535428237
Sheffer (1a)_COS,Sheffer,1a,6,0.1,0.03,G1,-106.25162127110524,-120.53755354282578
Sheffer (1a)_COS,Sheffer,1a,7,0.12,0.036,G1,-125.0019073777512,-128.57339044568235
Sheffer (1a)_COS,Sheffer,1a,8,0.14,0.04199999999999999,G1,-175.00267032884585,-138.39496888250451
Sheffer (1a)_COS,Sheffer,1a,9,0.16,0.048,G1,-75.00114442665654,-130.3591319796542
Sheffer (1a)_COS,Sheffer,1a,10,0.18,0.054,G1,-193.7529564355209,-141.07358118345394
Sheffer (1a)_COS,Sheffer,1a,11,0.2,0.06,G1,-112.50171663996298,-132.1448735136156
Sheffer (1a)_COS,Sheffer,1a,12,0.22,0.066,G1,-125.00190737773664,-134.8234858145671
Sheffer (1a)_COS,Sheffer,1a,13,0.24,0.072,G1,-181.2527656977036,-139.28783964948838
Sheffer (1a)_COS,Sheffer,1a,14,0.26,0.078,G1,-62.50095368888287,-128.5733904456782
Sheffer (1a)_COS,Sheffer,1a,15,0.28,0.084,G1,-193.75295643550635,-138.39496888250244
Sheffer (1a)_COS,Sheffer,1a,16,0.3,0.09,G1,-106.25162127110524,-129.4662612126641
Sheffer (1a)_COS,Sheffer,1a,17,0.32,0.096,G1,-118.7518120088498,-131.25200274663592
Sheffer (1a)_COS,Sheffer,1a,18,0.34,0.102,G1,-181.25276569773268,-137.5020981155186
Sheffer (1a)_COS,Sheffer,1a,19,0.36,0.108,G1,-62.50095368886832,-127.68051967869228
Sheffer (1a)_COS,Sheffer,1a,20,0.38,0.114,G1,-193.75295643550635,-137.50209811551028
Sheffer (1a)_COS,Sheffer,1a,21,0.4,0.12,G1,-106.2516212710616,-131.25200274661933
Sheffer (1a)_COS,Sheffer,1a,22,0.42,0.126,G1,-125.00190737772208,-134.82348581455673
Sheffer (1a)_COS,Sheffer,1a,23,0.44,0.132,G1,-175.0026703288313,-141.07358118344357
Sheffer (1a)_COS,Sheffer,1a,24,0.46,0.138,G1,-75.00114442661288,-130.35913197963964
Sheffer (1a)_COS,Sheffer,1a,25,0.48,0.144,G1,-206.25314717329456,-141.07358118345186
Sheffer (1a)_COS,Sheffer,1a,26,0.5,0.15,G1,-106.25162127107616,-133.0377442806036
Sheffer (1a)_COS,Sheffer,1a,27,0.52,0.156,G1,-118.75181200887891,-136.60922734853895
Sheffer (1a)_COS,Sheffer,1a,28,0.54,0.162,G1,-181.25276569774724,-142.85932271742993
Sheffer (1a)_COS,Sheffer,1a,29,0.56,0.168,G1,-68.75104905778426,-130.3591319796521
Sheffer (1a)_COS,Sheffer,1a,30,0.58,0.174,G1,-200.00305180437863,-142.85932271742368
Sheffer (1a)_COS,Sheffer,1a,31,0.6,0.18,G1,-118.7518120088498,-135.71635658154887
Sheffer (1a)_COS,Sheffer,1a,32,0.62,0.186,G1,-118.7518120088498,-135.71635658154472
Sheffer (1a)_COS,Sheffer,1a,33,0.64,0.192,G1,-193.75295643547724,-151.78803038725164
Sheffer (1a)_COS,Sheffer,1a,34,0.66,0.198,G1,-68.75104905775515,-139.28783964948212
Sheffer (1a)_COS,Sheffer,1a,35,0.68,0.204,G1,-181.25276569771813,-148.21654731932045
Sheffer (1a)_COS,Sheffer,1a,36,0.7000000000000001,0.21,G1,-181.25276569773268,-141.96645195043362
Sheffer (1a)_COS,Sheffer,1a,37,0.72,0.216,G1,-112.50171663999208,-141.07358118345186
Sheffer (1a)_COS,Sheffer,1a,38,0.74,0.222,G1,-181.25276569771813,-147.3236765523387
Sheffer (1a)_COS,Sheffer,1a,39,0.76,0.228,G1,-75.00114442664199,-138.3949688824983
Sheffer (1a)_COS,Sheffer,1a,40,0.78,0.234,G1,-187.50286106660496,-140.18071041646388
Sheffer (1a)_COS,Sheffer,1a,41,0.8,0.24,G1,-112.50171663996298,-133.0377442805849
Sheffer (1a)_COS,Sheffer,1a,42,0.8200000000000001,0.246,G1,-118.75181200883526,-133.037744280587
Sheffer (1a)_COS,Sheffer,1a,43,0.84,0.252,G1,-193.7529564354918,-139.28783964947175
Sheffer (1a)_COS,Sheffer,1a,44,0.86,0.258,G1,-62.50095368883922,-128.57339044566368
Sheffer (1a)_COS,Sheffer,1a,45,0.88,0.264,G1,-181.25276569773268,-141.0735811834373
Sheffer (1a)_COS,Sheffer,1a,46,0.9,0.27,G1,-118.75181200883526,-133.93061504757083
Sheffer (1a)_COS,Sheffer,1a,47,0.92,0.276,G1,-112.50171663994844,-133.037744280587
Sheffer (1a)_COS,Sheffer,1a,48,0.94,0.28200000000000003,G1,-200.00305180437863,-141.96645195042947
Sheffer (1a)_COS,Sheffer,1a,49,0.96,0.28800000000000003,G1,-68.7510490577697,-132.14487351360316
Sheffer (1a)_COS,Sheffer,1a,50,0.98,0.29400000000000004,G1,-187.50286106660496,-141.9664519504253
Sheffer (1a)_COS,Sheffer,1a,51,1,0.30000000000000004,G1,-125.00190737773664,-135.7163565815385
Sheffer (1a)_COS,Sheffer,1a,52,1.02,0.30600000000000005,G1,-112.50171663994844,-133.93061504757083
Sheffer (1a)_COS,Sheffer,1a,53,1.04,0.312,G1,-187.5028610665904,-143.75219348438884
Sheffer (1a)_COS,Sheffer,1a,54,1.06,0.31799999999999995,G1,-68.7510490577406,-133.03774428058074
Sheffer (1a)_COS,Sheffer,1a,55,1.08,0.32399999999999995,G1,-187.50286106660496,-142.85932271740293
Sheffer (1a)_COS,Sheffer,1a,56,1.1,0.32999999999999996,G1,-137.50209811549576,-137.50209811550408
Sheffer (1a)_COS,Sheffer,1a,57,1.12,0.33599999999999997,G1,-112.50171663994844,-136.60922734851817
Sheffer (1a)_COS,Sheffer,1a,58,1.14,0.34199999999999997,G1,-193.7529564354918,-145.53793501835855
Sheffer (1a)_COS,Sheffer,1a,59,1.16,0.348,G1,-75.00114442665654,-133.93061504756872
Sheffer (1a)_COS,Sheffer,1a,60,1.18,0.354,G1,-181.25276569768903,-141.9664519504253
Sheffer (1a)_COS,Sheffer,1a,61,1.2,0.36,G1,-131.25200274662348,-135.7163565815385
Sheffer (1a)_COS,Sheffer,1a,62,1.22,0.366,G1,-106.25162127107616,-134.82348581455255
Sheffer (1a)_COS,Sheffer,1a,63,1.24,0.372,G1,-193.7529564354918,-141.07358118343524
Sheffer (1a)_COS,Sheffer,1a,64,1.26,0.378,G1,-68.7510490577406,-130.3591319796334
Sheffer (1a)_COS,Sheffer,1a,65,1.28,0.384,G1,-187.5028610665904,-140.18071041645558
Sheffer (1a)_COS,Sheffer,1a,66,1.3,0.39,G1,-118.75181200883526,-133.93061504757083
Sheffer (1a)_COS,Sheffer,1a,67,1.32,0.396,G1,-106.25162127107616,-132.14487351360316
Sheffer (1a)_COS,Sheffer,1a,68,1.34,0.402,G1,-200.00305180437863,-140.18071041645766
Sheffer (1a)_COS,Sheffer,1a,69,1.36,0.408,G1,-62.50095368888287,-128.5733904456678
Sheffer (1a)_COS,Sheffer,1a,70,1.38,0.414,G1,-181.25276569771813,-134.8234858145588
Sheffer (1a)_COS,Sheffer,1a,71,1.4,0.42,G1,-125.00190737772208,-137.5020981155103
Sheffer (1a)_COS,Sheffer,1a,72,1.42,0.4260000000000001,G1,-106.2516212710616,-135.71635658154472
Sheffer (1a)_COS,Sheffer,1a,73,1.44,0.4320000000000001,G1,-162.5024795910722,-146.43080578534656
Sheffer (1a)_COS,Sheffer,1a,74,1.46,0.438,G1,-125.00190737773664,-135.71635658154057
Sheffer (1a)_COS,Sheffer,1a,75,1.48,0.4439999999999999,G1,-187.50286106661952,-145.5379350183648
Sheffer (1a)_COS,Sheffer,1a,76,1.5,0.45,G1,-137.50209811549576,-141.07358118344771
Sheffer (1a)_COS,Sheffer,1a,77,1.52,0.456,G1,-106.25162127107616,-143.75219348439714
Sheffer (1a)_COS,Sheffer,1a,78,1.54,0.462,G1,-193.7529564354918,-146.43080578534864
Sheffer (1a)_COS,Sheffer,1a,79,1.56,0.468,G1,-75.00114442664199,-135.71635658154057
Sheffer (1a)_COS,Sheffer,1a,80,1.58,0.474,G1,-181.25276569771813,-143.7521934844013
Sheffer (1a)_COS,Sheffer,1a,81,1.6,0.48,G1,-143.75219348439714,-138.39496888249622
Sheffer (1a)_COS,Sheffer,1a,82,1.62,0.486,G1,-112.50171663996298,-135.7163565815468
Sheffer (1a)_COS,Sheffer,1a,83,1.64,0.492,G1,-193.7529564355209,-143.75219348440544
Sheffer (1a)_COS,Sheffer,1a,84,1.66,0.498,G1,-68.7510490577406,-133.9306150475833
Sheffer (1a)_COS,Sheffer,1a,85,1.68,0.504,G1,-175.00267032884585,-141.07358118345604
Sheffer (1a)_COS,Sheffer,1a,86,1.7,0.51,G1,-131.25200274665258,-135.71635658155301
Sheffer (1a)_COS,Sheffer,1a,87,1.72,0.516,G1,-112.50171663996298,-133.03774428059737
Sheffer (1a)_COS,Sheffer,1a,88,1.74,0.522,G1,-193.75295643550635,-142.85932271742578
Sheffer (1a)_COS,Sheffer,1a,89,1.76,0.528,G1,-75.00114442664199,-132.14487351361979
Sheffer (1a)_COS,Sheffer,1a,90,1.78,0.534,G1,-175.0026703288313,-141.07358118345394
Sheffer (1a)_COS,Sheffer,1a,91,1.8,0.54,G1,-137.5020981155394,-134.8234858145692
Sheffer (1a)_COS,Sheffer,1a,92,1.82,0.546,G1,-100.00152590220388,-131.25200274663177
Sheffer (1a)_COS,Sheffer,1a,93,1.84,0.552,G1,-193.7529564354918,-140.18071041646803
Sheffer (1a)_COS,Sheffer,1a,94,1.86,0.558,G1,-68.7510490577697,-129.46626121266203
Sheffer (1a)_COS,Sheffer,1a,95,1.88,0.5640000000000001,G1,-168.75257495994447,-138.39496888249622
Sheffer (1a)_COS,Sheffer,1a,96,1.9,0.5700000000000001,G1,-137.50209811549576,-134.8234858145588
Sheffer (1a)_COS,Sheffer,1a,97,1.92,0.5760000000000001,G1,-100.00152590218931,-130.3591319796355
Sheffer (1a)_COS,Sheffer,1a,98,1.94,0.5820000000000001,G1,-200.00305180437863,-139.2878396494759
Sheffer (1a)_COS,Sheffer,1a,99,1.96,0.5880000000000001,G1,-75.00114442664199,-128.5733904456678
Sheffer (1a)_COS,Sheffer,1a,100,1.98,0.594,G1,-162.50247959102853,-136.60922734852232
Sheffer (1a)_COS,Sheffer,1a,101,2,0.6,G1,-131.25200274665258,-133.03774428058904
Sheffer (1a)_COS,Sheffer,1a,102,2.02,0.606,G1,-93.75143053328792,-129.4662612126537
Sheffer (1a)_COS,Sheffer,1a,103,2.04,0.612,G1,-193.75295643547724,-139.2878396494759
Sheffer (1a)_COS,Sheffer,1a,104,2.06,0.618,G1,-75.00114442665654,-129.4662612126558
